#"Step"	"Time (ps)"	"Potential Energy (kilocalorie/mole)"	"Kinetic Energy (kilocalorie/mole)"	"Total Energy (kilocalorie/mole)"	"Temperature (K)"	"Box Volume (angstrom**3)"	"Density (gram/(item*milliliter))"
23200	46.40000000001074	-132109.46013244984	27150.9673847278	-104958.49274772205	302.3998970854092	498404.7066624888	0.8987188609703775
23300	46.600000000010986	-131729.32150912288	26873.75194570221	-104855.56956342068	299.31234889443834	498404.7066624888	0.8987188609703775
23400	46.80000000001123	-132034.41233130262	27073.40391371272	-104961.0084175899	301.53601679266717	498404.7066624888	0.8987188609703775
23500	47.000000000011475	-132160.72686285138	27166.972585559033	-104993.75427729235	302.5781585453275	498404.7066624888	0.8987188609703775
23600	47.20000000001172	-132002.80382269842	27033.964986319475	-104968.83883637894	301.0967570264909	498404.7066624888	0.8987188609703775
23700	47.400000000011964	-131766.42714965827	26859.567046915457	-104906.86010274281	299.15436145065786	498404.7066624888	0.8987188609703775
23800	47.60000000001221	-131632.16567738293	26893.06183607414	-104739.10384130878	299.5274170641451	498404.7066624888	0.8987188609703775
23900	47.80000000001245	-131724.42189153205	26950.399095385343	-104774.02279614672	300.166023455924	498404.7066624888	0.8987188609703775
24000	48.0000000000127	-132027.06290491638	27194.760832558106	-104832.30207235827	302.88765628489716	498404.7066624888	0.8987188609703775
24100	48.20000000001294	-131796.54187241162	26933.924411984517	-104862.6174604271	299.98253303017486	498404.7066624888	0.8987188609703775
24200	48.400000000013186	-131952.79187241162	27036.04994337947	-104916.74192903214	301.1199786963281	498404.7066624888	0.8987188609703775
24300	48.60000000001343	-131922.97590682842	27035.820716747417	-104887.15519008102	301.11742563407586	498404.7066624888	0.8987188609703775
24400	48.800000000013675	-131669.68957795654	26837.41732583545	-104832.2722521211	298.9076640391014	498404.7066624888	0.8987188609703775
24500	49.00000000001392	-131929.5485645722	26975.031555699643	-104954.51700887257	300.44037292415675	498404.7066624888	0.8987188609703775
24600	49.200000000014164	-132183.31290491638	27041.107177926813	-105142.20572698957	301.1763047632775	498404.7066624888	0.8987188609703775
24700	49.40000000001441	-131814.7660597921	26681.615452874626	-105133.15060691748	297.17238626128017	498404.7066624888	0.8987188609703775
24800	49.60000000001465	-132031.18575386476	26918.32341284579	-105112.86234101896	299.80877345589784	498404.7066624888	0.8987188609703775
24900	49.8000000000149	-131787.39990300435	26875.147852280676	-104912.25205072366	299.32789611232147	498404.7066624888	0.8987188609703775
25000	50.00000000001514	-131775.5093676315	26898.667960603387	-104876.84140702811	299.5898565145216	498404.7066624888	0.8987188609703775
25100	50.200000000015386	-131770.37074430453	26962.89544578843	-104807.4752985161	300.3052043190693	498404.7066624888	0.8987188609703775
25200	50.40000000001563	-131898.7765760445	27022.299172662064	-104876.47740338244	300.96682644982184	498404.7066624888	0.8987188609703775
25300	50.600000000015875	-131847.0318341707	27069.835653181355	-104777.19618098934	301.49627450274545	498404.7066624888	0.8987188609703775
25400	50.80000000001612	-131798.0954096965	26966.08770958785	-104832.00770010865	300.3407588623287	498404.7066624888	0.8987188609703775
25500	51.000000000016364	-131596.61357413244	26792.25250581342	-104804.36106831903	298.40463087888236	498404.7066624888	0.8987188609703775
25600	51.20000000001661	-131853.00697757414	26886.25491107123	-104966.75206650289	299.45160343322806	498404.7066624888	0.8987188609703775
25700	51.40000000001685	-131879.65611715347	26994.687670489282	-104884.96844666419	300.6592972447991	498404.7066624888	0.8987188609703775
25800	51.6000000000171	-131786.20487432365	26890.573569856373	-104895.63130446727	299.4997034494694	498404.7066624888	0.8987188609703775
25900	51.80000000001734	-132089.86166208657	27016.241523143533	-105073.62013894302	300.8993580401322	498404.7066624888	0.8987188609703775
26000	52.000000000017586	-132047.199138186	26900.934638484487	-105146.2644997015	299.6151021401473	498404.7066624888	0.8987188609703775
26100	52.20000000001783	-131896.50602155118	26789.919264271623	-105106.58675727957	298.3786438857813	498404.7066624888	0.8987188609703775
